round,client_id,participated,num_samples,update_norm_l2,update_norm_l1,update_norm_linf
34,0,1,298,1.2266219854354858,1736.5888671875,0.042317360639572144
34,1,1,1077,1.8941062688827515,2658.489501953125,0.10699263215065002
34,10,1,4596,2.4686198234558105,3712.89501953125,0.07826865464448929
34,12,1,3437,2.1835081577301025,2960.567138671875,0.090757817029953
34,13,1,4750,2.197864055633545,3088.56982421875,0.09001873433589935
34,14,1,248,1.0421888828277588,1455.229248046875,0.0470813512802124
34,2,1,4862,2.655803680419922,3882.916259765625,0.09936942160129547
34,3,1,1743,2.419743299484253,3422.17431640625,0.07192767411470413
34,4,1,3713,2.6105880737304688,3595.31298828125,0.07749941945075989
34,5,1,3867,1.4577248096466064,2069.20361328125,0.05869397521018982
34,6,1,1600,2.4903295040130615,3850.480224609375,0.06778040528297424
34,9,1,6520,2.5059139728546143,3916.960205078125,0.06516703963279724
35,0,1,298,1.5427240133285522,2218.7080078125,0.04839209094643593
35,1,1,1077,1.9817111492156982,2780.7236328125,0.1194276511669159
35,10,1,4596,1.7662544250488281,2603.36328125,0.06549407541751862
35,12,1,3437,2.150503635406494,2888.709716796875,0.06591807305812836
35,13,1,4750,2.1279759407043457,3000.642333984375,0.08871768414974213
35,14,1,248,0.9725271463394165,1312.230224609375,0.05910847708582878
35,15,1,4923,2.195296287536621,2980.85595703125,0.061313219368457794
35,2,1,4862,2.3520867824554443,3417.75390625,0.09246526658535004
35,4,1,3713,2.07784366607666,2788.156494140625,0.07721742987632751
35,5,1,3867,1.539150595664978,2239.24462890625,0.04791688174009323
35,7,1,3271,2.403923749923706,3186.03564453125,0.11880600452423096
35,8,1,3825,2.060774326324463,3059.597900390625,0.0786716639995575
36,1,1,1077,1.72663152217865,2360.075927734375,0.11067111790180206
36,10,1,4596,2.2152817249298096,3303.173583984375,0.07427895814180374
36,12,1,3437,2.2250773906707764,3020.94677734375,0.08001451939344406
36,13,1,4750,2.132584810256958,3055.22607421875,0.08652161806821823
36,14,1,248,1.0791996717453003,1502.4879150390625,0.038190796971321106
36,15,1,4923,1.8418474197387695,2475.999267578125,0.05144992470741272
36,2,1,4862,2.389460802078247,3411.373291015625,0.09498689323663712
36,4,1,3713,2.7158377170562744,3789.326904296875,0.0983138233423233
36,5,1,3867,1.4920945167541504,2132.862548828125,0.05028240382671356
36,6,1,1600,2.5632593631744385,3910.882568359375,0.07267777621746063
36,8,1,3825,2.7180182933807373,4053.528564453125,0.08452939987182617
36,9,1,6520,2.597804307937622,3977.652587890625,0.07218345999717712
37,1,1,1077,1.7755064964294434,2444.224365234375,0.11429108679294586
37,10,1,4596,2.1452202796936035,3214.103271484375,0.06459283828735352
37,12,1,3437,2.179877281188965,2957.807373046875,0.07464240491390228
37,14,1,248,1.054034948348999,1451.456787109375,0.07744308561086655
37,15,1,4923,1.7839961051940918,2422.656982421875,0.04567506164312363
37,2,1,4862,2.152050495147705,3082.498046875,0.08986255526542664
37,3,1,1743,2.390537738800049,3362.262939453125,0.08468831330537796
37,4,1,3713,1.9408681392669678,2649.540771484375,0.08362965285778046
37,5,1,3867,1.7015360593795776,2450.812255859375,0.05750824511051178
37,7,1,3271,2.6809425354003906,3584.95849609375,0.12147624790668488
37,8,1,3825,2.0232810974121094,3016.04638671875,0.06978800147771835
37,9,1,6520,3.092834234237671,4784.9345703125,0.0660744160413742
38,1,1,1077,1.5616742372512817,2109.688232421875,0.11341771483421326
38,10,1,4596,2.226863384246826,3315.981689453125,0.08467166125774384
38,11,1,1270,2.0459327697753906,3095.299072265625,0.08802272379398346
38,12,1,3437,2.1952152252197266,2991.1943359375,0.07320241630077362
38,13,1,4750,1.937564730644226,2754.19775390625,0.09487666189670563
38,15,1,4923,2.321636438369751,3180.486328125,0.06296488642692566
38,2,1,4862,2.3708677291870117,3390.4306640625,0.08829796314239502
38,3,1,1743,2.0342724323272705,2859.99365234375,0.0707051157951355
38,4,1,3713,2.4348433017730713,3374.239501953125,0.06734484434127808
38,6,1,1600,2.9508056640625,4549.22021484375,0.0657574012875557
38,7,1,3271,1.9919793605804443,2662.492431640625,0.09177124500274658
38,8,1,3825,2.36102557182312,3511.69580078125,0.06839652359485626
39,0,1,298,1.1866090297698975,1581.8724365234375,0.04122457653284073
39,10,1,4596,2.227057933807373,3297.513671875,0.07120303064584732
39,11,1,1270,2.0587098598480225,3121.318359375,0.07197153568267822
39,13,1,4750,1.8907948732376099,2627.29736328125,0.08604471385478973
39,14,1,248,1.2367101907730103,1737.1473388671875,0.058673784136772156
39,2,1,4862,2.040295124053955,2874.652587890625,0.08030740916728973
39,3,1,1743,2.4558792114257812,3481.4052734375,0.06957513093948364
39,4,1,3713,1.9672212600708008,2667.647705078125,0.06769418716430664
39,5,1,3867,1.778813123703003,2559.02197265625,0.07002917677164078
39,6,1,1600,2.1899404525756836,3317.868408203125,0.06348767876625061
39,7,1,3271,2.337445020675659,3141.064697265625,0.1030525416135788
39,8,1,3825,2.367292642593384,3549.704833984375,0.06875099241733551
40,0,1,298,1.289749264717102,1780.109130859375,0.048606738448143005
40,10,1,4596,2.2007322311401367,3276.3955078125,0.06599222868680954
40,11,1,1270,1.73124361038208,2603.79736328125,0.06899218261241913
40,13,1,4750,2.4054222106933594,3447.840087890625,0.09269075840711594
40,15,1,4923,2.3346269130706787,3189.294921875,0.046407654881477356
40,2,1,4862,2.3531761169433594,3345.3408203125,0.07368693500757217
40,3,1,1743,2.0385217666625977,2899.3017578125,0.07316027581691742
40,5,1,3867,1.4724929332733154,2036.9735107421875,0.06764750182628632
40,6,1,1600,2.638025999069214,4028.133544921875,0.0603073388338089
40,7,1,3271,2.3638722896575928,3188.6484375,0.09774626791477203
40,8,1,3825,2.3739233016967773,3486.43310546875,0.07366666197776794
40,9,1,6520,3.1627774238586426,4855.4716796875,0.0888933539390564
41,0,1,298,1.1735196113586426,1637.9423828125,0.04464901611208916
41,1,1,1077,1.7497543096542358,2429.633544921875,0.09830209612846375
41,10,1,4596,1.895203948020935,2814.646728515625,0.05312810465693474
41,11,1,1270,1.7514333724975586,2606.650146484375,0.06616554409265518
41,12,1,3437,2.6212592124938965,3556.293701171875,0.08970475196838379
41,14,1,248,1.2500276565551758,1742.114990234375,0.06733435392379761
41,2,1,4862,2.054649829864502,2918.08203125,0.07354364544153214
41,3,1,1743,2.820369005203247,4030.379638671875,0.09259884059429169
41,4,1,3713,2.0856735706329346,2822.164306640625,0.08184511959552765
41,5,1,3867,1.778314471244812,2530.365966796875,0.062346309423446655
41,7,1,3271,2.4548375606536865,3343.0390625,0.0999678522348404
41,9,1,6520,3.1827471256256104,4887.4619140625,0.06473599374294281
42,10,1,4596,2.0179879665374756,2973.694580078125,0.060591232031583786
42,12,1,3437,1.8661184310913086,2517.96923828125,0.05678994953632355
42,13,1,4750,2.566838026046753,3665.905517578125,0.10670517385005951
42,14,1,248,0.9223557114601135,1305.146728515625,0.03613138198852539
42,15,1,4923,1.9097331762313843,2575.80908203125,0.04977492615580559
42,2,1,4862,2.785947561264038,4011.73779296875,0.08529259264469147
42,3,1,1743,2.0141966342926025,2859.421875,0.0737915188074112
42,4,1,3713,2.380006790161133,3213.763916015625,0.06943106651306152
42,5,1,3867,1.7493958473205566,2470.744140625,0.0443272739648819
42,6,1,1600,2.6539504528045654,4071.68017578125,0.07419031858444214
42,7,1,3271,2.3827953338623047,3221.051513671875,0.08679872006177902
42,8,1,3825,2.427333354949951,3596.64501953125,0.07722456753253937
43,0,1,298,1.2164372205734253,1696.03076171875,0.051765959709882736
43,1,1,1077,2.075361490249634,2871.800048828125,0.12249690294265747
43,10,1,4596,2.567821741104126,3838.34814453125,0.06315115094184875
43,11,1,1270,1.7492159605026245,2657.0078125,0.062116190791130066
43,12,1,3437,2.6248130798339844,3536.520751953125,0.061947375535964966
43,2,1,4862,2.0348660945892334,2880.06689453125,0.06519318372011185
43,3,1,1743,2.4570062160491943,3473.8994140625,0.07807821035385132
43,5,1,3867,1.6608994007110596,2362.6669921875,0.051883846521377563
43,6,1,1600,2.695634603500366,4102.80712890625,0.05815983563661575
43,7,1,3271,2.418156623840332,3269.0556640625,0.09405912458896637
43,8,1,3825,2.0859181880950928,3064.896240234375,0.057837679982185364
43,9,1,6520,2.708522081375122,4095.1240234375,0.07243447005748749
44,1,1,1077,1.5873453617095947,2141.739013671875,0.10662251710891724
44,11,1,1270,2.492210865020752,3871.97998046875,0.07875621318817139
44,12,1,3437,1.9759600162506104,2662.857177734375,0.06445212662220001
44,13,1,4750,1.9200865030288696,2688.469970703125,0.08297179639339447
44,15,1,4923,2.427551031112671,3316.71728515625,0.06366977095603943
44,2,1,4862,2.453886032104492,3500.2763671875,0.08260524272918701
44,4,1,3713,3.7335853576660156,4768.45068359375,0.13475310802459717
44,5,1,3867,1.667759656906128,2373.2275390625,0.04950231313705444
44,6,1,1600,2.670597791671753,4071.455810546875,0.06781800836324692
44,7,1,3271,2.075998544692993,2793.400390625,0.08891002833843231
44,8,1,3825,2.0608205795288086,3019.814208984375,0.06635908782482147
44,9,1,6520,3.628507614135742,5621.69921875,0.06540504097938538
45,0,1,298,1.2035143375396729,1671.9451904296875,0.040094949305057526
45,10,1,4596,2.6477127075195312,3923.71630859375,0.07731057703495026
45,12,1,3437,1.9181321859359741,2569.18603515625,0.07207685708999634
45,13,1,4750,2.5545108318328857,3630.19873046875,0.0850132405757904
45,14,1,248,1.3212025165557861,1878.4620361328125,0.05098402500152588
45,2,1,4862,2.5171823501586914,3598.0146484375,0.07562489062547684
45,3,1,1743,2.4738001823425293,3501.082275390625,0.07359449565410614
45,4,1,3713,2.40149188041687,3268.18798828125,0.06448441743850708
45,5,1,3867,1.6428148746490479,2335.976318359375,0.04774245619773865
45,6,1,1600,2.264641046524048,3440.939697265625,0.04922442138195038
45,7,1,3271,2.1433937549591064,2901.80615234375,0.09357504546642303
45,9,1,6520,2.70377254486084,4077.706787109375,0.0605628602206707
46,0,1,298,1.4775162935256958,2074.735595703125,0.04478176683187485
46,1,1,1077,1.7731891870498657,2449.513427734375,0.11732213199138641
46,10,1,4596,1.9772940874099731,2873.824951171875,0.0565217100083828
46,11,1,1270,1.7767835855484009,2685.205078125,0.05603128299117088
46,12,1,3437,2.692681074142456,3574.58984375,0.0825943797826767
46,13,1,4750,2.5422110557556152,3608.220458984375,0.09385868161916733
46,14,1,248,1.3590103387832642,1922.6195068359375,0.08022289723157883
46,15,1,4923,2.1484568119049072,2906.29296875,0.05902966856956482
46,2,1,4862,2.6123924255371094,3740.3505859375,0.07673560827970505
46,4,1,3713,2.4779255390167236,3319.989013671875,0.0831453800201416
46,5,1,3867,1.5645023584365845,2184.6123046875,0.041217170655727386
46,8,1,3825,2.213104009628296,3246.27880859375,0.06961850821971893
47,1,1,1077,1.8161550760269165,2516.55078125,0.10952320694923401
47,10,1,4596,2.0314602851867676,2955.450439453125,0.05933064594864845
47,11,1,1270,2.606393337249756,3957.989013671875,0.06686227768659592
47,12,1,3437,2.720822811126709,3606.416259765625,0.07801666855812073
